Tópico,Palavras,Pesos
1051,"mostrou, avacalhacao, exibiu, acobertamento, facinorosos, degenerados, conveniencias, desmoralizante, abreviatura, depravacao","[0.0267, 0.0212, 0.0212, 0.021, 0.021, 0.0209, 0.0209, 0.0208, 0.0208, 0.0207]"
1052,"bloqueando, faltar, francisco, transposicao, mst, presidiario, nordestino, cesse, agua, ex","[0.1213, 0.0776, 0.0734, 0.0676, 0.0588, 0.0523, 0.0393, 0.0333, 0.0302, 0.0291]"
1053,"mascara, mascaras, caindo, moco, mostrado, forco, csbelo, boqueados, paaara, anonimus","[0.1401, 0.0761, 0.04, 0.0297, 0.0283, 0.0282, 0.0282, 0.0282, 0.0282, 0.0282]"
1054,"record, participara, bombeirosdf, foge, debate, 310, debates, sbt, informa, anuncia","[0.0788, 0.0703, 0.0499, 0.0492, 0.0483, 0.0365, 0.0364, 0.0354, 0.0345, 0.0304]"
1055,"continua, graca, missao, batalhar, luz, apoiadores, paz, vencemos, bom, otimo","[0.1359, 0.1259, 0.1066, 0.1033, 0.0972, 0.0918, 0.0849, 0.0571, 0.0274, 0.0264]"
1056,"rampa, acampamentos, acampa, sobe, acampamento, montar, comecando, acampar, oakland, elmo","[0.1511, 0.1191, 0.1136, 0.0767, 0.0759, 0.0506, 0.0498, 0.0483, 0.048, 0.0449]"
1057,"adega, vende, vinhos, investigue, mpe, vinho, haroldo, mp, alusao, promotor","[0.189, 0.1172, 0.1137, 0.096, 0.0952, 0.0773, 0.077, 0.0684, 0.0678, 0.0491]"
1058,"entram, americanas, gayer, decide, expressao, bombeirosdf, gustavo, acabar, entregar, pedido","[0.14, 0.0859, 0.0655, 0.0624, 0.0622, 0.0576, 0.0546, 0.054, 0.0443, 0.0331]"
1059,"assistam, integralmente, assostam, injusticas, assiste, assistindo, inscreva, youtu, be, assista","[0.2911, 0.0999, 0.0671, 0.0661, 0.0291, 0.022, 0.0207, 0.0194, 0.0194, 0.017]"
1060,"ms, verita, vantagem, pontos, numeros, mostra, explodiu, mapa, pesquisa, terrabrasilnoticias","[0.1048, 0.0918, 0.0916, 0.0864, 0.0813, 0.065, 0.0528, 0.0362, 0.0303, 0.0229]"
1061,"cubano, emocionado, vivi, cubana, cuba, transformar, parabens, palestra, demonstra, recado","[0.108, 0.1076, 0.0964, 0.0819, 0.0567, 0.0436, 0.0411, 0.0409, 0.0398, 0.038]"
1062,"respeitoso, cordial, favoreceu, barros, direitaonline, agradecer, ativismo, debocha, critico, asmar","[0.0684, 0.0647, 0.045, 0.0445, 0.0417, 0.0333, 0.0329, 0.0299, 0.0293, 0.0255]"
1063,"pobre, comprovam, defende, absurdas, multiplicou, ditaduras, bater, financiou, desrespeita, medicas","[0.0248, 0.0168, 0.0153, 0.0152, 0.0152, 0.015, 0.0148, 0.0142, 0.014, 0.0139]"
1064,"parciais, atualizacoes, muuuuuito, coordenar, diminuindo, subir, impossivel, culpe, disparado, roubador","[0.0369, 0.0301, 0.0274, 0.0272, 0.0269, 0.0251, 0.0249, 0.0238, 0.0237, 0.0235]"
1065,"podcast, ltda, instaurada, superar, simultaneos, 18h, atualizei, participara, inteligencia, venca","[0.0643, 0.0492, 0.0403, 0.033, 0.0323, 0.0322, 0.0312, 0.0309, 0.0255, 0.0235]"
1066,"pobre, defende, multiplicou, ditaduras, financiou, bater, papel, desrespeita, compara, medicas","[0.0257, 0.0162, 0.0162, 0.016, 0.0152, 0.015, 0.014, 0.0139, 0.0139, 0.0138]"
1067,"obter, bitcoin, invest, get, horas, 500, 24, compro, 5btc, envieme","[0.0583, 0.0443, 0.0413, 0.038, 0.0377, 0.0366, 0.0354, 0.032, 0.0314, 0.0314]"
1068,"planetafolha, encontrado, encontrada, corpo, identificada, morta, biologa, emater, jiparana, acude","[0.0866, 0.0785, 0.0601, 0.0541, 0.053, 0.0466, 0.0463, 0.0435, 0.0359, 0.0354]"
1069,"podeis, chorar, vosso, enxugai, sorria, protegeu, amamos, lagrimas, inveja, metro","[0.06, 0.0447, 0.0322, 0.0254, 0.0249, 0.0245, 0.0211, 0.0182, 0.0168, 0.0156]"
1070,"imbroxavel, premio, perseguido, dimensao, historica, bestialidade, churchil, povoar, insuspeita, leguas","[0.0324, 0.0295, 0.0257, 0.0216, 0.0191, 0.0183, 0.0183, 0.018, 0.018, 0.018]"
1071,"000, transfiro, 500, 350, 450, pacotes, notas, desbloqueados, fibradas, 550","[0.0515, 0.0509, 0.0428, 0.0417, 0.0378, 0.0346, 0.0303, 0.0289, 0.0289, 0.0263]"
1072,"portao, som, dancem, pulem, agiria, xxx, redondezas, discursos, discursando, levantada","[0.041, 0.0339, 0.0329, 0.0329, 0.0321, 0.0321, 0.0315, 0.0301, 0.0291, 0.0284]"
1073,"acima, acimade, tudos, dobrando, jequie, tudo, deus, ferro, acreditei, acionado","[0.0952, 0.0319, 0.0241, 0.0232, 0.0224, 0.0207, 0.0195, 0.0193, 0.0178, 0.0168]"
1074,"remeter, exercerem, impossibilitando, queimem, destruam, bones, resistam, antidemocratica, considerado, xingamentos","[0.0302, 0.0298, 0.0298, 0.0291, 0.0288, 0.0271, 0.0265, 0.0263, 0.0254, 0.025]"
1075,"cenas, proteja, indecisos, verdadeira, ajude, violencia, ultimos, fotos, vi, mensagem","[0.1489, 0.1391, 0.1005, 0.0956, 0.0913, 0.0846, 0.0787, 0.075, 0.0593, 0.0352]"
1076,"ilustracoes, utilizara, etitulo, baixar, atualizar, portaltocanews, versoes, funciona, eleitores, ajudar","[0.1955, 0.1955, 0.1322, 0.0794, 0.0488, 0.0459, 0.0385, 0.0304, 0.0295, 0.0288]"
1077,"conexaopolitica, todapolitica, br, www, , , , , , ","[1.0604, 0.0931, 0.0286, 0.0222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1078,"mae, votou, audio, filho, decente, bacana, zelosa, muuuiiito, recomendo, maes","[0.1704, 0.1536, 0.1142, 0.0847, 0.0799, 0.0637, 0.0361, 0.0329, 0.0303, 0.0301]"
1079,"questionei, instrutor, computado, parcial, anulado, 01, mesario, invalidos, computar, aviso","[0.052, 0.0489, 0.0467, 0.0442, 0.0435, 0.0383, 0.0366, 0.0307, 0.0297, 0.0295]"
1080,"rasta, amaralina, alinhando, violentas, eolica, conhecido, faccoes, favelas, criminosas, aparece","[0.1423, 0.1401, 0.1344, 0.1019, 0.0797, 0.0697, 0.0585, 0.0554, 0.0548, 0.0495]"
1081,"koury, coordenadores, certas, cel, linda, aparece, necessario, oracao, faz, final","[0.2357, 0.2183, 0.1878, 0.1131, 0.1062, 0.0991, 0.079, 0.0484, 0.047, 0.0345]"
1082,"desespero, tristeza, desencontra, descomunicacao, desapontamento, bozadas, conheciam, fracassos, angustias, habitual","[0.188, 0.0674, 0.0482, 0.0482, 0.0482, 0.0482, 0.0357, 0.0344, 0.0324, 0.0312]"
1083,"colas, confusoes, distracoes, observar, anulacao, dep, idosos, evitar, facam, especialmente","[0.1546, 0.1256, 0.1229, 0.1094, 0.0875, 0.0842, 0.0694, 0.0602, 0.0472, 0.0471]"
1084,"ferrovias, trilhos, ferrovia, eficiencia, caetite, oesteleste, projetos, cruzando, malha, centrooeste","[0.0595, 0.042, 0.04, 0.0368, 0.0319, 0.0287, 0.0252, 0.0251, 0.0229, 0.021]"
1085,"crescera, retaliacao, genoino, alemanha, quebra, franca, promete, pingos, eua, is","[0.2021, 0.1357, 0.0825, 0.0798, 0.0744, 0.0668, 0.0547, 0.0396, 0.0387, 0.0366]"
1086,"ameaco, uniram, perceberam, defender, desistiria, seduzir, imperasse, surgiria, desprezados, repentino","[0.024, 0.0216, 0.016, 0.0143, 0.0143, 0.0143, 0.0142, 0.0142, 0.0142, 0.0142]"
1087,"ipva, regra, 2023, renegociacoes, redebrasilnews, ficarao, desconto, cadastradas, feirao, cumprir","[0.2221, 0.0961, 0.0815, 0.0748, 0.0712, 0.0711, 0.0705, 0.062, 0.0613, 0.052]"
1088,"vermes, epico, intimo, andriano, brasieliro, corriola, corvardes, invadisse, safado, jaqueta","[0.0289, 0.0196, 0.0177, 0.0161, 0.0161, 0.0161, 0.0161, 0.0161, 0.0147, 0.0147]"
1089,"janeiro, desafiaram, concentrou, rio, baixada, movimentacoes, expmag, ibirapuera, tirem, lindenberg","[0.092, 0.0861, 0.0768, 0.0557, 0.0458, 0.0398, 0.0359, 0.0349, 0.0332, 0.0328]"
1090,"louvor, glorioso, maravilhoso, galileia, gloria, grandao, preciosa, madrugada, poderoso, honra","[0.0954, 0.0829, 0.0783, 0.0654, 0.0654, 0.0646, 0.0612, 0.0549, 0.0544, 0.0486]"
1091,"pulo, obriguem, defendermos, desisti, continuarei, vivos, mandamentos, vindas, contem, injustica","[0.0455, 0.0447, 0.0443, 0.0438, 0.0425, 0.0401, 0.039, 0.0387, 0.0356, 0.0355]"
1092,"opcoes, click, perceberiamos, linkes, sociocultural, sacrificada, interagem, multimilionario, insentando, votar","[0.0165, 0.0151, 0.0143, 0.0143, 0.0143, 0.0143, 0.0143, 0.0143, 0.0143, 0.0137]"
1093,"saneamento, ambiente, dessalinizacao, esgoto, governodobrasil, universalizacao, basico, mafias, hidrica, marco","[0.0748, 0.0314, 0.0288, 0.0286, 0.027, 0.0246, 0.0237, 0.0235, 0.022, 0.0216]"
1094,"new, york, times, the, destaca, questiona, longe, desconfiar, indo, desequilibrio","[0.0959, 0.0849, 0.0838, 0.0443, 0.0382, 0.0369, 0.0358, 0.0316, 0.0247, 0.0243]"
1095,"desaba, negativa, diminui, contramao, repercussao, queimadas, sonegacao, surpreendente, oposicao, fiscal","[0.0714, 0.0615, 0.0545, 0.0531, 0.0528, 0.0515, 0.0432, 0.0336, 0.0318, 0.0314]"
1096,"detona, vamo, virabrasil, aracuai, canal, trem, homi, merenda, user, escolar","[0.0781, 0.0593, 0.0547, 0.0464, 0.0458, 0.0447, 0.0438, 0.0432, 0.0419, 0.0419]"
1097,"curtidas, semanal, 00, 150, mensal, 400, bebada, 300, emaconhada, 200","[0.4988, 0.0971, 0.0891, 0.081, 0.0765, 0.0695, 0.0661, 0.0657, 0.064, 0.054]"
1098,"brasilsemmedo, equilibriobrasil, maladaia, braziliantimes, jornaisbrasileiros, borborema, brasilpelaliberdade, fao, paralelo, brasil247","[0.4751, 0.1786, 0.1261, 0.1261, 0.1191, 0.1141, 0.069, 0.0484, 0.0404, 0.0391]"
1099,"lindell, mike, roubados, bombeirosdf, afirma, eua, politica, votos, milhoes, americana","[0.2868, 0.2756, 0.2176, 0.1976, 0.1109, 0.0691, 0.0411, 0.024, 0.0226, 0.0072]"
1100,"scrapee, org, net, repita, mantra, pt, ptb, inves, eh, resposta","[0.3298, 0.2523, 0.1056, 0.0755, 0.0517, 0.045, 0.0351, 0.0277, 0.0263, 0.025]"
1101,"cocaina, maconha, apreender, kg, garcas, quilos, salvas, apreendeu, preservadas, cotia","[0.0898, 0.0518, 0.0496, 0.0425, 0.0401, 0.0384, 0.0383, 0.0366, 0.0359, 0.0352]"
1102,"likes, compartilhar, comente, ajudem, muuuitoooo, asista, alcancar, assistindo, curta, inscrevase","[0.063, 0.0416, 0.0413, 0.0413, 0.0392, 0.0358, 0.0357, 0.0352, 0.0346, 0.0299]"
1103,"namaste, bom, abencoadop, alegrias, palmas, dia, excelente, palhaco, combinado, sentindo","[0.0774, 0.0746, 0.064, 0.0397, 0.0359, 0.0359, 0.0347, 0.032, 0.0314, 0.0277]"
1104,"pendurado, parabrisa, caminhao, bolsonarista, leva, poderaopovo, agarrado, veiculo, 372, manaus24h","[0.339, 0.3016, 0.2225, 0.1109, 0.1013, 0.0818, 0.0396, 0.0328, 0.0308, 0.0292]"
1105,"localizamos, investigacao, 988683832, conjugal, seguradoras, identificamos, detetive, investigacoes, particulares, furtos","[0.2512, 0.1765, 0.1084, 0.1067, 0.1037, 0.103, 0.1017, 0.0934, 0.0888, 0.0843]"
1106,"lolita, burro, sortear, persistencia, euros, conhecia, levou, burros, exito, encontrou","[0.1041, 0.0464, 0.0342, 0.0329, 0.03, 0.0279, 0.0265, 0.0257, 0.0247, 0.0233]"
1107,"zapbolsonaro, chumbogrossodf, chumbogrossomanaus, cumulo, caiohostilio, zozimotavares, jiujtsu, trama, orientacao, carla","[1.4529, 0.3112, 0.3035, 0.2203, 0.1703, 0.1703, 0.1703, 0.1131, 0.0349, 0.0299]"
1108,"escancarar, empatados, conseguiu, virar, gayer, damares, 2o, gustavo, pensandodireita, assista","[0.1829, 0.1377, 0.0574, 0.0564, 0.0509, 0.0501, 0.0499, 0.0425, 0.0336, 0.0257]"
1109,"transporte, gratuito, autoriza, fluviais, negou, intermunicipais, publico, dificultar, fornecerem, portalemfoco","[0.1164, 0.099, 0.0914, 0.0434, 0.042, 0.0391, 0.0351, 0.0282, 0.0278, 0.0264]"
1110,"afastado, aliado, concorre, renan, liberam, al, corrupcao, acusado, calheiros, suspeita","[0.1492, 0.1331, 0.078, 0.0656, 0.0552, 0.0469, 0.0437, 0.0432, 0.0424, 0.0405]"
1111,"user, artigo37cfb, cartamaior, midiascovardes, queremosrespostasdajusticafederal, urnasfraudadas, eleicoescomfichalimpa, artigo237cfb, constituicaofederalbrasileira, cadevocedeputadofederal","[0.041, 0.0329, 0.0329, 0.0329, 0.0329, 0.0329, 0.0329, 0.0329, 0.0329, 0.0329]"
1112,"financasbrasil, yahoo, financas, 212, adolescentes, org, golaco, ipva, cnh, beneficio","[0.118, 0.096, 0.0837, 0.056, 0.0537, 0.0509, 0.0411, 0.0366, 0.0339, 0.0324]"
1113,"69, 71, checado, cansou, 61, votacoes, 67, 72, renovado, aspiracao","[0.0288, 0.0284, 0.0283, 0.0261, 0.0248, 0.0222, 0.0209, 0.0189, 0.0177, 0.0176]"
1114,"maioridade, penal, aprovar, reeleito, indices, reducao, comemora, violencia, reduzir, promete","[0.1427, 0.0757, 0.0555, 0.0547, 0.0521, 0.0466, 0.0449, 0.0409, 0.0407, 0.0368]"
1115,"pinguco, exaltado, tom, adota, recepcionar, cubana, esconde, chama, carioca, pilantra","[0.202, 0.1337, 0.0872, 0.066, 0.0613, 0.0505, 0.0438, 0.0425, 0.0311, 0.0275]"
1116,"papelotes, estampa, crack, imagem, trafico, estampam, plenone, ws, portalcidade, noticiasdebrasilia","[0.3926, 0.3616, 0.3566, 0.1476, 0.1471, 0.0704, 0.0461, 0.0441, 0.0414, 0.0405]"
1117,"graeml, piperno, schelp, shorts, cristina, diogo, vergonha, augusto, nunes, passar","[0.2384, 0.2219, 0.1737, 0.1454, 0.1252, 0.081, 0.0606, 0.055, 0.0513, 0.0436]"
1118,"miliciano, fascista, pastar, 16dias, genocida, corrupto, faltam, perdendo, bozo, entrou","[0.1921, 0.1551, 0.1381, 0.1109, 0.1066, 0.0775, 0.0699, 0.0588, 0.0489, 0.0454]"
1119,"morreu, live, fazendo, pesquisador, boldrin, prala, youtube, rolando, apresentador, artista","[0.3981, 0.1944, 0.0777, 0.0743, 0.0649, 0.0593, 0.0562, 0.0451, 0.0444, 0.0434]"
1120,"pobre, defende, multiplicou, bater, ditaduras, financiou, desrespeita, medicas, papel, compara","[0.0226, 0.0158, 0.0139, 0.0138, 0.0137, 0.013, 0.0128, 0.0126, 0.0122, 0.0119]"
1121,"5521977166477, tvbox, testar, lazer, limpo, trava, novelas, smart, barato, pague","[0.1285, 0.1166, 0.1104, 0.0949, 0.0943, 0.0831, 0.0795, 0.0783, 0.0732, 0.0667]"
1122,"medicos, esquecimento, fraldoes, agravados, geriatricos, hiperplasia, hepatica, rouquidao, cirrose, enterrados","[0.0192, 0.0163, 0.013, 0.013, 0.013, 0.013, 0.0129, 0.0129, 0.0127, 0.0126]"
1123,"00hs, duque, sujas, endereco, caxias, traga, quarta, ceguinho, aceitaremos, palacio","[0.031, 0.0202, 0.02, 0.0192, 0.0189, 0.0165, 0.0165, 0.0153, 0.0142, 0.0141]"
1124,"inscrevase, canal, replicada, tube, you, compartilhe, trombeta, entenda, voltou, conservadorismo","[0.184, 0.0458, 0.0402, 0.0366, 0.0351, 0.0347, 0.0247, 0.0231, 0.0224, 0.0216]"
1125,"morta, encontrada, colunista, homicidio, lauro, metros, assustador, sonha, novaiguacu24h, publicadas","[0.0745, 0.0721, 0.0706, 0.0656, 0.0592, 0.0582, 0.0573, 0.0561, 0.0542, 0.0523]"
1126,"black, 1degpagamento, aguardada, brisa, friday, megas, instalacao, pancada, wa, 200megas","[0.0918, 0.0841, 0.0832, 0.0692, 0.0663, 0.0647, 0.0624, 0.06, 0.0586, 0.0579]"
1127,"megacarreata, generalizada, acompanham, 42h, porsche, coladas, ganham, camboriu, balneario, indios","[0.0744, 0.0628, 0.0572, 0.0567, 0.0567, 0.0567, 0.0551, 0.0509, 0.0476, 0.0447]"
1128,"supostamente, nobreza, hino, soldado, geodrilartesianos, badoo, numerosas, enve, centrarmos, infiltrem","[0.0436, 0.0413, 0.0299, 0.0293, 0.0262, 0.025, 0.025, 0.025, 0.025, 0.025]"
1129,"zoe, estarem, noblat, dissonante, libertaria, desencadeada, calara, apoiavam, ficha, incluo","[0.0216, 0.0203, 0.0183, 0.0163, 0.0161, 0.0161, 0.0157, 0.0156, 0.0155, 0.0154]"
1130,"fatura, prestacao, boleto, pagamentos, bancarios, creditos, ipva, adiantado, boletos, cobro","[0.0735, 0.0724, 0.07, 0.0656, 0.0646, 0.0632, 0.0629, 0.0629, 0.0565, 0.0537]"
1131,"eletronicas, entrega, investigacao, relatorio, pede, defesa, origens, encaminhou, questiona, rondonoticias","[0.0877, 0.0839, 0.0824, 0.0648, 0.0637, 0.0546, 0.0427, 0.0412, 0.0358, 0.0266]"
1132,"debocha, informante, starday, reduto, viraliza, web, soltar, musica, netflix, vezes","[0.1424, 0.1324, 0.1158, 0.1127, 0.1089, 0.1038, 0.0633, 0.0494, 0.0444, 0.0358]"
1133,"preso, eleito, vaccari, dep, eleita, senadora, segunto, zelada, lorenzonni, cervero","[0.065, 0.0383, 0.0381, 0.0342, 0.0298, 0.028, 0.0244, 0.0243, 0.0243, 0.0243]"
1134,"campagnolo, votada, audio, reeleita, deputada, ana, oucam, escutem, catarina, honrosa","[0.1013, 0.0773, 0.0701, 0.0571, 0.0541, 0.0535, 0.0528, 0.048, 0.0421, 0.037]"
1135,"esquecidos, consulte, sacaram, relacionados, receber, bancaria, esquecido, saque, heranca, algum","[0.1382, 0.0985, 0.085, 0.0747, 0.0589, 0.0589, 0.0575, 0.056, 0.054, 0.0409]"
1136,"ptgenocida, amaldicoe, aborto, recua, marque, mente, evangelicos, compatilhe, mulheres, duas","[0.1811, 0.1811, 0.1094, 0.0661, 0.0518, 0.0436, 0.0427, 0.0385, 0.0347, 0.0328]"
1137,"player, mp3, larkplayer, lark, reprodutor, dl, suspeitos, icms, megaassalto, participam","[0.1626, 0.1548, 0.1463, 0.1463, 0.1463, 0.1296, 0.1045, 0.0989, 0.0984, 0.0899]"
1138,"promovendo, reprimindo, incendiando, desocupados, insanidade, arruaca, cenismo, interrupcao, engavetar, oportuna","[0.0309, 0.0273, 0.0239, 0.0227, 0.0207, 0.0201, 0.0194, 0.0187, 0.0182, 0.0173]"
1139,"italoamericano, trilhao, marinho, infantino, gatessoros, gianni, vencia, fornecida, irineu, oriundo","[0.0275, 0.0237, 0.0204, 0.0164, 0.0164, 0.0164, 0.0163, 0.0163, 0.0161, 0.0157]"
1140,"proibidas, longe, verdades, gayer, gustavo, magalhaes, internet, demais, marina, vera","[0.0952, 0.0798, 0.0743, 0.0581, 0.0484, 0.0375, 0.0373, 0.0361, 0.0328, 0.0288]"
1141,"telegra, fusca, portalcidade, probolsonaro, site, telegrama, suspenso, circular, news, midia","[0.144, 0.0848, 0.0742, 0.0547, 0.0525, 0.0503, 0.0391, 0.0385, 0.0361, 0.0347]"
1142,"musk, mills, inc, audi, elon, temporariamente, anuncios, crescente, mondelez, pausam","[0.0726, 0.0563, 0.053, 0.0511, 0.0426, 0.0396, 0.0391, 0.0343, 0.0316, 0.0316]"
1143,"maconha, condenados, perdoa, biden, porte, anistiados, legalizada, posse, esquerdista, entorpecente","[0.2573, 0.25, 0.2113, 0.1786, 0.1723, 0.0437, 0.0415, 0.0404, 0.032, 0.0301]"
1144,"tratados, supostos, antidemocraticos, ameaca, criminosos, movimentos, bombeirosdf, torcidas, organizadas, serao","[0.0961, 0.0729, 0.0663, 0.0428, 0.0414, 0.0358, 0.0325, 0.0276, 0.0244, 0.0219]"
1145,"bit, ly, oitao, ressocializado, binarias, instake, heranca, entregar, retardado, estruturas","[0.3993, 0.3923, 0.2252, 0.087, 0.087, 0.087, 0.0652, 0.0566, 0.0495, 0.0422]"
1146,"emissora, adelio, entrevista, telejornais, instruido, exibida, explorar, contratado, vazar, amplamente","[0.0362, 0.0343, 0.031, 0.0273, 0.0262, 0.0254, 0.025, 0.0248, 0.0242, 0.0241]"
1147,"invertida, lacrador, romeu, shorts, seif, klein, amanda, zema, jorge, toma","[0.2595, 0.1749, 0.1429, 0.1407, 0.1092, 0.0983, 0.0851, 0.0755, 0.0753, 0.0511]"
1148,"excepcional, punindo, proibidos, ruinoso, expropriaram, fiapo, brutalidade, violaram, rasteira, adversario","[0.0277, 0.0214, 0.0173, 0.0156, 0.0156, 0.0154, 0.0143, 0.0142, 0.0139, 0.0138]"
1149,"minstro, jefferson, prejudicada, atitudes, decreta, internar, acompanhar, psiquiatrico, roberto, custodia","[0.1379, 0.0902, 0.0664, 0.0642, 0.0578, 0.0578, 0.0562, 0.0562, 0.0561, 0.0553]"
1150,"gettr, interessante, poise, lkk, ui, putz, prestem, curioso, pois, oi","[0.3564, 0.3552, 0.3138, 0.2382, 0.1877, 0.1713, 0.1592, 0.1328, 0.1179, 0.0759]"
1151,"eliziane, pedida, gama, randolfe, jefferson, rodrigues, arquivar, roberto, suspeicao, prisao","[0.2055, 0.1951, 0.1907, 0.1385, 0.0942, 0.0768, 0.0705, 0.0533, 0.0514, 0.0503]"
1152,"relatorios, documentadas, prometem, documentaram, regionalmente, ocorridas, tensao, goes, lucio, solicitadas","[0.0231, 0.023, 0.0197, 0.0195, 0.0191, 0.0185, 0.0176, 0.0175, 0.0171, 0.0167]"
1153,"group, signal, backup, grupo, , , , , , ","[1.6764, 1.3418, 0.3108, 0.0095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1154,"kwai, epochtimes, pm, vez, br, , , , , ","[1.732, 0.2382, 0.047, 0.0155, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]"
1155,"vazada, vazado, distraiam, existe, esvaziando, impeachmado, enfraquecendo, fulano, esclarecimentos, dispersar","[0.0555, 0.0506, 0.0397, 0.0369, 0.0338, 0.0335, 0.0325, 0.0308, 0.0302, 0.0297]"
1156,"sonhar, arrepiado, sonhos, sonho, m0rtos, falecid0, cutonews, significado, souber, morreram","[0.1756, 0.1135, 0.089, 0.0859, 0.0841, 0.0776, 0.0686, 0.0569, 0.0501, 0.0426]"
1157,"braziljournal, brazilnewsrn, brasiil, brasilia, liga, brazil, blogspot, df, brasil, brasileiros","[0.5756, 0.3678, 0.2224, 0.1712, 0.1106, 0.0934, 0.0518, 0.0292, 0.0251, 0.014]"
1158,"obstrucao, rodovias, obstruir, paralisacoes, estradas, fecharem, pediu, desocupar, verificada, exercendo","[0.0672, 0.0653, 0.0576, 0.0288, 0.0273, 0.0248, 0.024, 0.023, 0.0221, 0.0212]"
1159,"mike, lyndell, rumble, alarmantes, lindell, roubados, roubado, revelou, americana, lembrase","[0.2226, 0.1356, 0.1221, 0.1024, 0.1004, 0.082, 0.0608, 0.0546, 0.049, 0.0455]"
1160,"agenda, semanal, confira, trf1, candidatos, cenario, presidencia, disputa, cnj, terrabrasilnoticias","[0.1309, 0.1071, 0.0665, 0.0591, 0.04, 0.0384, 0.0382, 0.0381, 0.0376, 0.0371]"
1161,"correiodopovo, correiodeminas, correiobraziliense, redacao, bombasticas, emplaca, revelacoes, consequencias, facada, avisa","[0.3046, 0.2352, 0.224, 0.096, 0.0731, 0.0538, 0.0485, 0.0485, 0.0481, 0.0463]"
1162,"kelmon, ptb, bolsonarista, saiba, padre, poderaopovo, candidato, , , ","[0.3533, 0.243, 0.2047, 0.1724, 0.1687, 0.1642, 0.0757, 0.0, 0.0, 0.0]"
1163,"365, reagiu, espalham, recusei, cita, ofereceu, derrubar, atos, corte, contrafatos","[0.1334, 0.1327, 0.1281, 0.1061, 0.0875, 0.0736, 0.0437, 0.0411, 0.0383, 0.0355]"
1164,"privada, propriedade, acaba, perder, direito, brasileiro, facebook, povo, , ","[0.2312, 0.1893, 0.1412, 0.119, 0.0627, 0.046, 0.0312, 0.0174, 0.0, 0.0]"
1165,"secao, zona, araci, boquira, paramirim, ibitita, seabra, pilao, canarana, arcado","[0.1613, 0.139, 0.0427, 0.0427, 0.0427, 0.0427, 0.0425, 0.0425, 0.0425, 0.0423]"
1166,"entregara, radios, provas, apresenta, terca, irregularidades, portalcidade, campanha, insercoes, sumico","[0.1018, 0.1002, 0.0776, 0.0747, 0.0721, 0.0537, 0.0415, 0.0336, 0.0318, 0.0291]"
1167,"betofontes, ativistapolitico, reclama, inuteis, postagens, londrina, conservadoras, segui, comportar, bemvindas","[0.0538, 0.0538, 0.0456, 0.0454, 0.0388, 0.0373, 0.0337, 0.0295, 0.0283, 0.0234]"
1168,"big, surra, amplia, data, time, real, vantagem, validade, haddad, crava","[0.1736, 0.1011, 0.0903, 0.0798, 0.0702, 0.0635, 0.0555, 0.0507, 0.045, 0.043]"
1169,"curte, comenta, inscrevase, ums, tmj, reeleito, compartilhem, irmaos, puder, patriotas","[0.1803, 0.1706, 0.1416, 0.1213, 0.1018, 0.0624, 0.0536, 0.0465, 0.0445, 0.0441]"
1170,"medias, micro, pequenas, ampliado, fundos, credito, bndes, extensos, empresas, empregadores","[0.1829, 0.1585, 0.1233, 0.1215, 0.1168, 0.0944, 0.0585, 0.0565, 0.0542, 0.0439]"
1171,"publicacoes, prejuizo, cerca, insercoes, extra, milhao, radio, mostra, oficial, relatorio","[0.1476, 0.1209, 0.0754, 0.0626, 0.0615, 0.0604, 0.0577, 0.0551, 0.0521, 0.0464]"
